SITE_NO	coords.x1	coords.x2	SUCode	DATES	TIMES	NetworkType	CYCLE	AGENCY_CD	DEC_LAT_VA	DEC_LONG_VA	WATER_USE_1_CD	AQFR_TYPE_CD	WELL_DEPTH_VA	HOLE_DEPTH_VA	NAT_AQFR_CD	DEPTH	R00618	P00618	R00613	P00613	R00631	P00631	X1974_LU11	X1974_LU12	X1974_LU21	X1974_LU22	X1974_LU23	X1974_LU24	X1974_LU25	X1974_LU26	X1974_LU27	X1974_LU31	X1974_LU32	X1974_LU33	X1974_LU41	X1974_LU43	X1974_LU44	X1974_LU45	X1974_LU50	X1974_LU60	X1982_LU11	X1982_LU12	X1982_LU21	X1982_LU22	X1982_LU23	X1982_LU24	X1982_LU25	X1982_LU26	X1982_LU27	X1982_LU31	X1982_LU32	X1982_LU33	X1982_LU41	X1982_LU43	X1982_LU44	X1982_LU45	X1982_LU50	X1982_LU60	X1992_LU11	X1992_LU12	X1992_LU21	X1992_LU22	X1992_LU23	X1992_LU24	X1992_LU25	X1992_LU26	X1992_LU27	X1992_LU31	X1992_LU32	X1992_LU33	X1992_LU41	X1992_LU43	X1992_LU44	X1992_LU45	X1992_LU50	X1992_LU60	X2002_LU11	X2002_LU12	X2002_LU21	X2002_LU22	X2002_LU23	X2002_LU24	X2002_LU25	X2002_LU26	X2002_LU27	X2002_LU31	X2002_LU32	X2002_LU33	X2002_LU41	X2002_LU43	X2002_LU44	X2002_LU45	X2002_LU50	X2002_LU60	X2012_LU11	X2012_LU12	X2012_LU21	X2012_LU22	X2012_LU23	X2012_LU24	X2012_LU25	X2012_LU26	X2012_LU27	X2012_LU31	X2012_LU32	X2012_LU33	X2012_LU41	X2012_LU43	X2012_LU44	X2012_LU45	X2012_LU50	X2012_LU60	NFert92_01	NConf92_97	Wet_n_ww_2002	Wet_n_ww_2012	Total_n_tw_2002	Total_n_tw_2012	PDEN1990_sqkm	PDEN2000_sqkm	PDEN2010_sqkm	avg_awc_mean	avg_bd_mean	avg_clay_mean	avg_ksat_mean	avg_kv_mean	avg_om_mean	avg_por_mean	avg_sand_mean	avg_silt_mean	DrnClass_4_mean	DrnClass_6_mean	DrnClass_8_mean	wtdep_min_mean	Rech_mmyr_SWB	Rech_mmyr_Reitz	QuaternaryThickness	Terrane	ROCKTYPE	MIN_AGE	UNIT_NAME	CMIN_AGE	MAX_EON	MAX_ERA	MAX_PERIOD	MAX_EPOCH	MIN_MA	MAX_MA	LITH_RANK	LITH1	LITH2	LITH3	TOTAL_LITH	PET	Runoff_Reitz	TWI	SubsurfContactTime	StreamDensity	StreamDistance	DTW_m_MODFLOW	VWC_MODFLOW	ResidTime_yrs_MODFLOW	depth_zone	LNO3
274633099265401	-341242.3413	529437.019	txcupau	1/28/1998	2045	Unkwn	9	USGS	27.7761	-99.4486	H		550	550	S100TXCLUP	550	<	0.05	<	0.01	<	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.293085	2.395148	8.051269	6.742579	1	5.754901961	17.14509804	0.110108985	1.436794093	25.20758157	11.36341833	8.880389104	0.77902353	45.78135406	56.23423492	18.55818551	0	0	0	NA	NA	2.50737878	NA	NA	Sedimentary	Middle Eocene	Laredo Formation	Eocene	Phanerozoic	Cenozoic	Tertiary-Paleogene	Eocene	33.9	56	Major	Sedimentary	Clastic	Sandstone	Sedimentary - Clastic - Sandstone	47.11906506	0.073848828	9.668686375	335.047619	0.04268924	1887.432111	16.60364602	25.79906521	128.3950235	shallow	-2.995732274
274749081582501	1382871.393	627823.8446	surfpau	7/16/2003	1315	Unkwn	9	USGS	27.7973	-81.9734	P		550	NA		550	<	0.02	<	0.01	<	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.890994933	0.43122045	3.939525	2.310436	10.50583	6.529442	340.9207921	209.4752475	148.6640625	0.075742746	1.508071767	2.787096106	95.09219599	79.52514436	0.865520975	43.09163553	95.19414912	2.018753582	75.83193277	7.932773109	3.529411765	19.59	NA	215.9571429	NA	NA	Sedimentary	Pliocene	"Hawthorn Group, Peace River Formation, Bone Valley Member"	Pliocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Middle-Miocene	2.58	15.97	Major	Unconsolidated	Fine-detrital	Clay	Unconsolidated - Fine-detrital - Clay	45.64450378	0.174575225	14.24827698	78.12195122	0.035914788	2087.307886	1.177015651	17.00024187	1.296644809	deep	-3.912023005
274759099273201	-342194.7698	532111.0521	txcupau	3/4/1998	2330	Unkwn	9	USGS	27.8	-99.4592	H		520	520	S100TXCLUP	520	<	0.05	<	0.01	<	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.275605	2.400631	8.033789	6.748062	0.52	1.82	14.43921569	0.108081079	1.446690241	26.33071493	10.7757609	8.412575277	0.76635704	45.40791423	54.73090007	18.93838908	0	0	0	NA	NA	0.739663615	NA	NA	Sedimentary	Middle Eocene	Laredo Formation	Eocene	Phanerozoic	Cenozoic	Tertiary-Paleogene	Eocene	33.9	56	Major	Sedimentary	Clastic	Sandstone	Sedimentary - Clastic - Sandstone	46.78413318	0.070840859	8.845454052	257	0.033714635	823.510522	29.91131869	25.89522181	325.9410266	shallow	-2.995732274
274907081124801	1456869.174	641540.0157	surfpau	9/9/2003	1505	Unkwn	9	USGS	27.8189	-81.2131	P		465	NA		465	<	0.02	<	0.01	<	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.50002382	0.872079803	4.119801	2.725763	8.862268	6.214074	138.8415842	94.21782178	85.06938776	0.092302079	1.514287421	4.454234671	70.25968251	48.20521838	2.176938645	42.85708683	91.63618891	3.909577065	40.35772358	17.08130081	17.90243902	44.16666667	NA	114.7715584	NA	NA	Sedimentary	Quaternary	Undifferentiated sediments	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Minor	Unconsolidated	Fine-detrital	Silt	Unconsolidated - Fine-detrital - Silt	45.48525629	0.212007189	13.11686688	981	0.064445132	418.015	0.502712295	12.0224989	0.640823756	deep	-3.912023005
275028081394301	1412639.087	637221.6537	surfpau	9/9/2003	2005	Unkwn	9	USGS	27.8414	-81.6617	P		850	NA		850	<	0.02	<	0.01	<	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.82304455	2.74475243	4.034794	2.276491	9.948686	6.414371	20.12121212	21.44444444	222.5039683	0.059638209	1.500281972	1.65488024	161.9784672	148.9139334	0.663541179	43.38558884	96.56789127	1.777230759	45.89256198	13.84297521	2.785123967	72.87288136	NA	110.4019442	NA	NA	Sedimentary	Miocene	Reworked Cypresshead sediments	Pleistocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	0.0117	3.6	Minor	Unconsolidated	Coarse-detrital	Gravel	Unconsolidated - Coarse-detrital - Gravel	45.58617292	0.156005681	10.87938195	93	0	3500.203463	4.191267881	15.70124067	2.539155482	deep	-3.912023005
275125099155601	-322863.7631	537744.1532	txcupau	2/4/1998	2230	Unkwn	9	USGS	27.8572	-99.2659	H		1200	1200	S100TXCLUP	1200	<	0.05	<	0.01	<	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386145894	0.542210044	2.419407	2.440358	7.345957	6.033827	0	0	0	0.087942797	1.483109162	34.32708279	1.070513044	0.599405112	0.878142477	44.03360934	43.36311712	22.30979599	0	0	0	NA	NA	0	NA	NA	Sedimentary	Middle Eocene	Alluvium	Holocene	Phanerozoic	Cenozoic	Quaternary	Holocene	0	0.0117	Major	Unconsolidated	Fine-detrital	NA	Unconsolidated - Fine-detrital	46.87440709	0.085623379	11.59354786	1917.829268	0.0840483	293.03371	0.803383914	27.30683508	12.03543243	shallow	-2.995732274
275157099301801	-346484.0235	539569.0362	txcupau	9/18/1997	1655	Unkwn	9	USGS	27.8661	-99.5053	H		301	301	S100TXCLUP	301	<	0.05	<	0.01	<	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.351668567	0.493798419	2.296216	2.521038	7.949394	6.62126	0	0	0	0.147562456	1.588194275	22.4539266	9.030026245	9.005924479	0.6939792	40.06813151	59.28792318	18.25815023	0	0	0	NA	NA	21.15999164	NA	NA	Sedimentary	Middle Eocene	Laredo Formation	Eocene	Phanerozoic	Cenozoic	Tertiary-Paleogene	Eocene	33.9	56	Major	Sedimentary	Clastic	Sandstone	Sedimentary - Clastic - Sandstone	46.78413391	0.035564391	9.545544313	307.0487805	0.004218033	8970.513771	17.69142224	19.99672448	84.0135339	shallow	-2.995732274
275327081341001	1420852.574	644024.0843	surfpau	7/17/2003	1740	Unkwn	9	USGS	27.8911	-81.5692	P		1063	NA		1063		0.29	<	0.01		0.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.67602844	2.193834305	4.003184	2.239902	10.93785	6.639399	746.9191919	848.5757576	902.8897638	0.053056168	1.490301052	2.516294848	107.7131861	100.9594932	0.327908877	43.76222344	95.75131303	1.732398538	0	0.588235294	0	NA	NA	239.4664566	NA	NA	Sedimentary	Miocene	Cypresshead Formation	Late-Pliocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	2.58	3.6	Major	Unconsolidated	Coarse-detrital	Sand	Unconsolidated - Coarse-detrital - Sand	45.59435425	0.195251733	8.316326531	56	0.000471819	5425.150245	28.42282937	14.61974548	8.812832672	deep	-1.237874356
275448081431601	1405657.594	644223.7682	surfpau	7/16/2003	1555	Unkwn	9	USGS	27.9136	-81.7209	P		410	NA		410	<	0.02	<	0.01	<	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.31887817	1.171482182	4.153154	2.202843	10.69474	6.562334	98.29292929	119.2626263	237.8972332	0.086886309	1.530131582	5.58095848	104.4997186	57.06804075	0.723384534	42.25918631	90.98556674	3.4334753	47.97457627	3.93220339	6.601694915	54.01818182	NA	171.9700893	NA	NA	Sedimentary	Miocene	Reworked Cypresshead sediments	Pleistocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	0.0117	3.6	Minor	Unconsolidated	Coarse-detrital	Gravel	Unconsolidated - Coarse-detrital - Gravel	45.63717726	0.195182189	11.43505104	170	0.025369701	505.02794	2.321638107	14.22846404	1.555810267	deep	-3.912023005
275631099372001	-357743.0629	548398.5997	txcupau	9/4/1997	1620	Unkwn	9	USGS	27.9422	-99.6225	H		1991	2010	S100TXCLUP	1991	<	0.05	<	0.01	<	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17027092	0.239087343	2.273538	2.67377	7.623709	6.589787	0	0	0	0.07625432	1.367920202	45.11545836	1.469106692	1.134921783	0.955312816	48.38037557	23.52484187	31.35969529	0	0	0	NA	NA	0	NA	NA	Sedimentary	Middle Eocene	"Quaternary deposit, undivided"	Quaternary	Phanerozoic	Cenozoic	Quaternary	NA	0	2.58	Major	Unconsolidated	Coarse-detrital	NA	Unconsolidated - Coarse-detrital	46.78413427	0.060538027	10.82680362	903	0.058264157	4350.764138	1.666740252	26.13477465	21.84565071	shallow	-2.995732274
275725097562701	-191684.8276	545171.1773	clowpas1	9/11/2013	1700	PAS	3	USGS	27.957	-97.941	P		745	910	S100CSLLWD	745		2.773	<	0.001		2.77333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.93345184	1.273394012	2.712361	2.757489	9.301609	7.649938	520.6666667	562.7083333	509.0361446	0.169103909	1.448661296	34.93697103	4.379227193	3.314451599	1.355130259	45.33353271	32.93795166	32.12507935	0.666666667	11.33333333	0	NA	NA	0	NA	NA	Sedimentary	Pleistocene	"Beaumont Formation, areas predominantly sand"	Pleistocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0.0117	2.58	Minor	Unconsolidated	Fine-detrital	NA	Unconsolidated - Fine-detrital	45.80766482	0.16277442	10.19999952	1487	0.053429978	4359.44591	17.11441767	27.05501335	180.7492979	deep	1.020048764
280103081493301	1393717.903	654058.3182	surfpau	7/16/2003	1450	Unkwn	9	USGS	28.0178	-81.8256	P		610	NA		610	<	0.02	<	0.01	<	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.757670811	0.258390041	4.189761	2.173004	14.35406	7.928752	131.4081633	171.7755102	251.0585938	0.122809356	1.370335993	9.006280287	71.7588167	50.38727152	8.401966599	48.28920991	84.29799897	6.695714411	42.25	7.866666667	31.91666667	24.90322581	NA	107.4386928	NA	NA	Sedimentary	Pliocene	Reworked Cypresshead sediments	Pleistocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	0.0117	3.6	Minor	Unconsolidated	Coarse-detrital	Gravel	Unconsolidated - Coarse-detrital - Gravel	45.74251798	0.167753013	13.49494949	116.0714286	0.050221954	2392.889044	1.111891556	16.34294086	0.71424059	deep	-3.912023005
280141081304901	1423997.386	659809.7219	gaflsus3	7/16/2002	1830	SUS	2	USGS	28.0281	-81.5135	H		225	225	S400FLORDN	225	<	0.05	<	0.008	<	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.95820313	3.316804504	4.154411	2.060025	10.58363	6.805304	2.118811881	8.95049505	108.6496063	0.057776094	1.491698321	2.322279217	192.0063846	185.1132484	2.985433114	43.70949317	96.01473871	1.662987845	8.403361345	1.378151261	7.56302521	102.7333333	NA	139.5606788	NA	NA	Sedimentary	Quaternary	Dunes	Pleistocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	0.0117	3.6	Minor	Unconsolidated	Peat	NA	Unconsolidated - Peat	45.61944885	0.12601763	9.741414388	128.525	0.080673346	1302.544534	3.519636536	14.25192809	1.70373781	shallow	-2.995732274
280232099210601	-330622.1482	558452.7551	metxpas1	7/29/2015	1500	PAS	3	USGS	28.0422	-99.3517	P		750	750		750	<	0.04	<	0.001	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.650608608	0.990752629	2.32584	2.460525	7.424521	6.243218	283.2	204.78	309.7035573	0.124426889	1.501845423	27.23523356	6.682889811	6.196669515	1.013952065	43.32658691	46.84611003	25.91866048	0	2.708333333	0	NA	NA	0	NA	NA	Sedimentary	Middle Eocene	Laredo Formation	Eocene	Phanerozoic	Cenozoic	Tertiary-Paleogene	Eocene	33.9	56	Major	Sedimentary	Clastic	Sandstone	Sedimentary - Clastic - Sandstone	46.49231552	0.052888393	10.06060606	462.2857143	0.128078552	5690.194624	9.225782221	19.42639934	51.448843	deep	-3.218875825
280250082232601	1338088.37	649149.7877	flaqpau	8/19/2010	1900	Unkwn	9	USGS	28.0472	-82.3906	P		113	170	S400FLORDN	113		3.099	<	0.002		3.099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.503362144	0.281621212	3.873114	2.496047	23.33029	11.00429	1955.050505	1995.060606	1807.939759	0.052915253	1.569865635	3.230771361	99.83109572	93.10193999	0.354490392	40.75978204	95.29475775	1.474458967	1.915966387	2.579831933	0.134453782	50.14285714	NA	351.628935	NA	NA	Sedimentary	Miocene	Undifferentiated sediments	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Minor	Unconsolidated	Fine-detrital	Silt	Unconsolidated - Fine-detrital - Silt	45.49731445	0.34650631	9.804040157	327	0.104092956	1504.481415	11.1640981	18.96928577	4.289816919	deep	1.131079479
280259082445401	1303117.129	644486.6414	flaqpau	6/9/1988	1820	Unkwn	9	USGS	28.05	-82.7482	H	C	100	100	S400FLORDN	100		NA		NA	<	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.084286946	0	3.909515	2.268808	20.99779	9.194066	994.90625	1027.479167	1068.200787	0.052144256	1.536350471	2.097378061	90.28607632	85.40763817	0.49302667	42.02450284	96.23461712	1.667999772	9.73553719	9.380165289	1.090909091	117.0336134	NA	365.5694221	NA	NA	Sedimentary	Miocene	Undifferentiated sediments	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Minor	Unconsolidated	Fine-detrital	Silt	Unconsolidated - Fine-detrital - Silt	45.41166278	0.285788854	9.843000488	NA	0	3400.003833	5.887964422	15.67885356	3.04037175	shallow	-3.912023005
280443081391701	1409399.598	663253.7802	surfpau	9/15/2003	1930	Unkwn	9	USGS	28.0789	-81.6545	P		445	NA		445		0.38		0.03		0.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.45255904	2.161002766	4.266496	2.164792	12.6663	7.541609	41.44	71.96	67.32270916	0.0557923	1.514450452	1.866732511	102.0330579	97.83083678	1.172229861	42.85092491	96.83348399	1.299783754	4.611570248	22.67768595	6.26446281	111.125	NA	228.9802037	NA	NA	Sedimentary	Miocene	Reworked Cypresshead sediments	Pleistocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	0.0117	3.6	Minor	Unconsolidated	Coarse-detrital	Gravel	Unconsolidated - Coarse-detrital - Gravel	45.63717506	0.223316684	9.181372549	58.81818182	0.000183022	1514.471758	3.429041181	14.57297653	1.607402161	deep	-0.891598119
280635081372301	1411962.802	667118.8112	surfpau	9/8/2003	1430	Unkwn	9	USGS	28.11	-81.6229	P		570	NA		570	<	0.02	<	0.01	<	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.33789353	0.484267462	4.229126	2.074081	12.38904	7.664928	702.2	783.76	701.859375	0.052108593	1.490583201	2.60187493	90.65698642	86.13720703	0.321902728	43.75158491	95.80028496	1.597842983	0	0.737704918	0	NA	NA	323.0521599	NA	NA	Sedimentary	Miocene	Cypresshead Formation	Late-Pliocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	2.58	3.6	Major	Unconsolidated	Coarse-detrital	Sand	Unconsolidated - Coarse-detrital - Sand	45.63717506	0.271817361	9.314582825	33	0.025314459	5148.905335	14.02522971	14.83480217	6.776901484	deep	-3.912023005
280806082435701	1303359.393	654034.7704	flaqpau	6/17/1988	1700	Unkwn	9	USGS	28.1353	-82.7323	H	C	106	106	S400FLORDN	106		NA		NA		1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0382438	0.007806622	3.882868	2.548082	20.24765	9.141016	190.950495	173.4356436	165.3675889	0.111834143	1.301042499	3.426099835	151.2666312	148.4898497	11.95792921	50.90406013	95.39052882	1.183371804	0.495867769	5.024793388	6.826446281	65.2	NA	0	NA	NA	Sedimentary	Miocene	Undifferentiated sediments	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Minor	Unconsolidated	Fine-detrital	Silt	Unconsolidated - Fine-detrital - Silt	45.30286865	0.47787749	14.77979749	NA	0.035702348	299.285246	0.271601359	0.423448373	0.923973633	shallow	0.09531018
280826082401401	1309315.397	655487.2812	flaqpau	6/17/1988	1457	Unkwn	9	USGS	28.1408	-82.6704	H	C	90	90	S400FLORDN	90		NA		NA	<	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.829328346	0.469438219	3.886775	2.478593	17.23555	8.337248	85.67346939	64.19387755	184.003937	0.078477399	1.522019208	3.773134393	86.16445147	76.71855138	2.146797051	42.56530969	94.8810911	1.345774117	27.89256198	2.561983471	41.94214876	33.44615385	NA	237.3465213	NA	NA	Sedimentary	Quaternary	Undifferentiated sediments	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Minor	Unconsolidated	Fine-detrital	Silt	Unconsolidated - Fine-detrital - Silt	45.44411562	0.205093829	13.56039701	197.6	0.055670244	4524.007273	0.377980025	16.98105317	0.278070732	shallow	-3.912023005
280951096593801	-97919.00661	566609.5352	clowpas1	8/28/2013	1500	PAS	3	USGS	28.1642	-96.9939	P		350	460		350	<	0.04	<	0.001	<	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.595441182	0.058513732	NA	NA	NA	NA	91.99019608	121.9117647	139.9607843	0.064037685	1.560094241	5	92	92.00024414	0.278485397	41.12851899	94.40000337	0.599999987	39.18487395	0	5.789915966	8	NA	56.78009751	NA	NA	Sedimentary	Quaternary	Barrier island deposits	Holocene	Phanerozoic	Cenozoic	Quaternary	Pleistocene	0	2.58	Major	Unconsolidated	Coarse-detrital	Sand	Unconsolidated - Coarse-detrital - Sand	45.01299468	0.167618721	14.02525253	93	0.025520203	2184.296021	0.98598107	13.96725657	1.561168242	deep	-3.218875825
280955081595501	1374428.474	667661.2978	gaflsus3	7/15/2002	1920	SUS	2	USGS	28.1654	-81.9987	H		120	120	S400FLORDN	120		1.635	<	0.008		1.635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.83734589	0.982823372	4.036334	2.313667	14.12352	8.918653	102.5408163	273.255102	163.1264822	0.088305124	1.479875692	4.678378805	77.91140951	47.12032878	1.933029429	44.15563558	91.21550293	4.106121318	10.29508197	59.54918033	16.76229508	80.37	NA	215.1420239	NA	NA	Sedimentary	Miocene	Reworked Cypresshead sediments	Pleistocene	Phanerozoic	Cenozoic	Tertiary-Neogene	Late-Pliocene	0.0117	3.6	Minor	Unconsolidated	Coarse-detrital	Gravel	Unconsolidated - Coarse-detrital - Gravel	45.39013076	0.170519516	10.16354116	178.45	8.87E-05	8675.89782	4.933092864	15.93909861	0.886156046	shallow	0.491642804
